"CUST_ID","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI","COMMENTS"
102774,"10th","Other","3",4,0,1,1,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103622,"Bach.","Exec.","3",4,1,1,1,0,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100272,"Bach.","Prof.","3",4,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100377,"Bach.","Prof.","3",4,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102655,"Bach.","Sales","3",4,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101526,"Profsc","Prof.","3",4,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102613,"5th-6th","Other","3",4,0,1,1,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101371,"7th-8th","Sales","3",4,0,1,1,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102248,"< Bach.","Crafts","3",4,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102167,"< Bach.","Protec.","3",4,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100520,"< Bach.","Transp.","3",4,0,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103282,"Assoc-V","Crafts","3",4,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103136,"HS-grad","Exec.","3",4,0,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102110,"HS-grad","Sales","3",4,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102685,"HS-grad","Machine","3",4,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100920,"HS-grad","Machine","3",4,0,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103478,"HS-grad","Machine","3",4,0,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102466,"Masters","Prof.","3",4,0,1,1,0,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101823,"Bach.","Exec.","3",5,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103839,"Bach.","Transp.","3",5,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100279,"< Bach.","TechSup","3",5,0,1,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102755,"Assoc-A","Sales","3",5,0,0,0,0,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100980,"Assoc-A","TechSup","3",5,1,1,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
104168,"HS-grad","Prof.","3",5,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102079,"HS-grad","Protec.","3",5,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102612,"Masters","Prof.","3",5,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102184,"Masters","Sales","3",5,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102447,"Bach.","Exec.","3",6,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102473,"Bach.","Prof.","3",6,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103252,"Bach.","Prof.","3",6,0,0,0,0,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
104353,"Profsc","Prof.","3",6,0,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100139,"1st-4th","Other","3",6,0,1,1,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
104029,"1st-4th","Farming","3",6,0,1,1,0,0,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101844,"7th-8th","Crafts","3",6,0,0,0,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102962,"Assoc-V","TechSup","3",6,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101453,"HS-grad","Exec.","3",6,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100179,"Masters","Exec.","3",7,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103225,"Bach.","Sales","3",8,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103717,"< Bach.","Transp.","3",8,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
104214,"< Bach.","?","9+",1,0,0,0,0,1,1,1,1,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101297,"< Bach.","Sales","9+",1,0,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103121,"< Bach.","Prof.","9+",2,0,0,0,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103453,"Assoc-A","Crafts","9+",2,1,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
104254,"HS-grad","Cleric.","9+",2,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101121,"< Bach.","?","9+",3,0,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100160,"Assoc-A","Prof.","9+",3,0,0,0,0,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101343,"Assoc-V","Prof.","9+",3,0,1,1,0,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100674,"Assoc-V","Sales","9+",3,0,0,0,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101411,"HS-grad","Crafts","9+",3,0,0,0,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100329,"10th","Crafts","9+",4,0,0,0,0,0,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102128,"HS-grad","Other","9+",4,0,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102302,"< Bach.","Other","9+",5,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101687,"HS-grad","TechSup","9+",5,0,1,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101309,"Bach.","Exec.","9+",6,0,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103701,"Masters","Prof.","9+",6,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101151,"9th","Machine","9+",11,0,1,1,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
104026,"9th","Machine","9+",11,0,1,1,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103658,"< Bach.","Exec.","4-5",2,0,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100648,"Bach.","Exec.","4-5",3,1,0,0,0,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100220,"Bach.","Cleric.","4-5",3,0,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103133,"< Bach.","Handler","4-5",3,0,0,0,0,1,1,1,1,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
103150,"Bach.","Prof.","4-5",4,1,1,0,0,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101606,"Bach.","Exec.","4-5",6,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
104002,"HS-grad","Machine","6-8",2,0,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102235,"Bach.","Exec.","6-8",3,0,0,0,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101342,"Bach.","Prof.","6-8",4,0,1,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
104167,"< Bach.","Farming","1",0,0,0,0,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101886,"10th","Other","1",1,0,0,0,0,0,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100536,"HS-grad","Machine","1",1,0,0,0,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100484,"12th","Other","1",2,0,1,1,0,0,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
104070,"Assoc-V","Cleric.","1",2,0,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101696,"HS-grad","Crafts","1",2,0,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100380,"Bach.","TechSup","1",4,0,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103021,"< Bach.","Sales","2",2,0,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102975,"10th","Other","2",3,0,0,0,0,0,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101388,"Bach.","Exec.","2",3,0,1,1,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
104476,"Bach.","Exec.","2",3,0,1,1,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
104062,"< Bach.","Other","2",3,1,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101198,"< Bach.","Prof.","2",3,0,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103853,"HS-grad","Crafts","2",3,0,0,0,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101399,"Profsc","Prof.","2",4,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100222,"< Bach.","Sales","2",4,0,1,0,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
104060,"HS-grad","?","2",4,0,1,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103171,"< Bach.","Protec.","2",6,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100295,"Assoc-V","Exec.","2",6,1,1,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100512,"Masters","Prof.","2",6,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100534,"Bach.","Exec.","2",7,0,1,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102342,"Masters","Prof.","2",7,0,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100848,"< Bach.","Cleric.","2",9,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102067,"< Bach.","Other","3",2,0,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102605,"Bach.","Exec.","3",3,1,0,0,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101129,"Bach.","Prof.","3",3,0,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101258,"Bach.","Prof.","3",3,1,0,0,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100026,"Bach.","Sales","3",3,0,1,1,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103782,"< Bach.","Machine","3",3,1,1,1,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102195,"HS-grad","Machine","3",3,0,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100282,"Bach.","Exec.","3",4,1,0,0,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101495,"Bach.","Exec.","3",4,1,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103029,"Bach.","Exec.","3",4,1,1,1,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103090,"Bach.","Prof.","3",4,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102819,"< Bach.","Other","3",4,0,0,0,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
104304,"< Bach.","Sales","3",4,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102202,"< Bach.","Crafts","3",4,1,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103375,"Assoc-V","TechSup","3",4,0,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103527,"HS-grad","Other","3",4,1,1,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100593,"HS-grad","Prof.","3",4,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101600,"< Bach.","Exec.","3",5,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101618,"< Bach.","Crafts","3",5,0,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102333,"< Bach.","TechSup","3",5,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101367,"Assoc-V","Prof.","3",5,1,1,1,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101101,"Assoc-V","Cleric.","3",5,0,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100527,"HS-grad","Prof.","3",5,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100653,"HS-grad","TechSup","3",5,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103294,"Masters","Exec.","3",5,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102142,"PhD","Prof.","3",6,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101249,"10th","Crafts","3",6,1,1,1,1,0,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
104369,"Bach.","Exec.","3",6,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102845,"Bach.","Handler","3",6,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101275,"< Bach.","Prof.","3",6,0,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102226,"< Bach.","Farming","3",6,0,0,0,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102376,"Assoc-V","Exec.","3",6,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103008,"HS-grad","Crafts","3",6,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100883,"PhD","Prof.","3",7,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101721,"PhD","Sales","3",7,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100701,"Bach.","Exec.","3",7,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
104093,"Bach.","Prof.","3",7,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101697,"Profsc","Prof.","3",7,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
104245,"Profsc","Prof.","3",7,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101007,"Assoc-A","Protec.","3",7,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103389,"Assoc-V","Exec.","3",7,0,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102908,"12th","Crafts","9+",3,0,1,1,0,0,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101025,"< Bach.","Sales","9+",3,0,1,1,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102609,"< Bach.","Cleric.","9+",4,0,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
104400,"HS-grad","Crafts","9+",4,0,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101505,"Masters","Sales","9+",5,1,1,1,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103748,"Assoc-A","Farming","9+",6,0,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103745,"Bach.","Prof.","4-5",3,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101126,"HS-grad","Cleric.","4-5",5,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102742,"Bach.","Cleric.","4-5",7,0,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100555,"< Bach.","Sales","6-8",2,0,1,0,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103643,"Bach.","Prof.","6-8",4,0,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
103620,"11th","Handler","1",0,0,0,0,0,0,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101997,"10th","Other","1",1,0,0,0,0,0,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
103840,"11th","Other","1",1,0,1,1,0,0,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104028,"< Bach.","?","1",1,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102777,"Assoc-A","Handler","1",1,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104199,"HS-grad","?","1",1,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102638,"Bach.","Cleric.","1",2,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101490,"7th-8th","Machine","1",2,0,1,1,0,0,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102954,"< Bach.","Other","1",2,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100381,"< Bach.","Other","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104471,"< Bach.","Other","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102174,"< Bach.","Crafts","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101225,"< Bach.","TechSup","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102698,"Assoc-A","Handler","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101761,"Assoc-V","Crafts","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101052,"HS-grad","Other","1",2,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
103806,"HS-grad","Sales","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104058,"HS-grad","Sales","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102664,"HS-grad","Crafts","1",2,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101830,"Bach.","Exec.","1",3,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100255,"Bach.","Cleric.","1",3,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100548,"< Bach.","Exec.","1",3,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104361,"HS-grad","Cleric.","1",3,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104292,"Bach.","Sales","1",4,1,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
103162,"< Bach.","TechSup","1",4,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102413,"Masters","Prof.","1",4,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102339,"10th","Crafts","2",1,0,1,1,0,0,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104445,"< Bach.","?","2",2,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100737,"HS-grad","Sales","2",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102530,"HS-grad","Crafts","2",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102305,"10th","Other","2",3,0,1,1,0,0,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100811,"10th","Sales","2",3,0,1,1,1,0,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101657,"11th","Handler","2",3,0,0,0,0,0,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102889,"< Bach.","?","2",3,0,1,1,0,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
103480,"< Bach.","TechSup","2",3,0,1,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
103178,"Assoc-V","Other","2",3,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101334,"HS-grad","Exec.","2",3,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102387,"HS-grad","Cleric.","2",3,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101288,"HS-grad","Cleric.","2",3,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102064,"Bach.","Handler","2",4,0,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100136,"Bach.","Protec.","2",4,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104305,"Assoc-V","Sales","2",4,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101303,"Assoc-V","Cleric.","2",4,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104170,"Assoc-V","Machine","2",4,0,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100388,"Masters","Prof.","2",4,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101408,"Bach.","Prof.","2",5,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101543,"< Bach.","Cleric.","2",5,1,1,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102902,"< Bach.","TechSup","2",5,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101023,"Assoc-A","TechSup","2",5,0,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102096,"HS-grad","Other","2",5,0,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104202,"HS-grad","Other","2",5,0,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104407,"Bach.","Prof.","2",6,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
104052,"5th-6th","Handler","2",6,0,1,1,1,0,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101887,"7th-8th","?","2",7,0,1,1,1,0,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101122,"Masters","Prof.","2",7,0,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
103312,"7th-8th","Crafts","2",8,0,1,1,1,0,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
